GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
56925,121.18,28.53,61.69,-13.45,1.051,145.44,1,121.2,13.23,0,0,0,0,0,0,0,0,0,0,121.2,0,0,0,0
56929,2,-0.24,0.93,-0.24,1.0425,2.4,1,2,0.37,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56929,2,-0.24,0.93,-0.24,1.0425,2.4,1,2,0.59,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56930,2,-0.24,0.93,-0.24,1.043,2.4,1,2,0.47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56933,0,0,13.31,-1.7,1.045,41.6,0,34.67,11.79,0,0,0,0,0,0,0,0,0,0,34.6667,0,0,0,0
56933,34.66,13.31,13.31,-1.7,1.045,41.6,1,34.67,15.3,0,0,0,0,0,0,0,0,0,0,34.6667,0,0,0,0
56933,34.66,13.31,13.31,-1.7,1.045,41.6,1,34.67,5,0,0,0,0,0,0,0,0,0,0,34.6667,0,0,0,0
56934,34.66,4.27,13.31,-1.7,1.042,41.6,1,34.67,4.67,0,0,0,0,0,0,0,0,0,0,34.6667,0,0,0,0
56934,34.66,4.27,13.31,-1.7,1.042,41.6,1,34.67,10.53,0,0,0,0,0,0,0,0,0,0,34.6667,0,0,0,0
56934,34.66,4.27,13.31,-1.7,1.042,41.6,1,34.67,5.78,0,0,0,0,0,0,0,0,0,0,34.6667,0,0,0,0
56938,60.79,28.33,28.33,-7.42,1.042,72.96,1,60.8,8.44,0,0,0,0,0,0,0,0,0,0,60.8,0,0,0,0
56945,0,0,0.76,-0.17,1.04,1.8,0,1.5,0.27,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
56946,0,0,0.76,-0.17,1.04,1.8,0,1.5,0.23,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
56951,2,0.93,0.93,-0.24,1.05,2.4,1,2,0.89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56951,2,0.93,0.93,-0.24,1.05,2.4,1,2,0.53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56952,2,0.93,0.93,-0.24,1.0475,2.4,1,2,0.56,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56956,1.8,-0.22,0.84,-0.22,1.038,2.16,1,1.8,0.23,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
56956,1.8,-0.22,0.84,-0.22,1.038,2.16,1,1.8,0.77,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
56960,0,0,0.77,-0.2,1.04,1.98,0,1.65,0.66,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0
56960,0,0,0.77,-0.2,1.04,1.98,0,1.65,0.44,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0
56961,1.65,-0.2,0.77,-0.2,1.0315,1.98,1,1.65,0.25,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0
56961,1.65,-0.2,0.77,-0.2,1.0315,1.98,1,1.65,0.64,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0
56964,0,0,0.72,-0.19,1.04,1.86,0,1.55,0.73,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0
56964,0,0,0.72,-0.19,1.04,1.86,0,1.55,0.38,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0
56964,0,0,0.72,-0.19,1.04,1.86,0,1.55,0.27,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0
56964,0,0,0.72,-0.19,1.04,1.86,0,1.55,0.22,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0
56964,0,0,0.72,-0.19,1.04,1.86,0,1.55,0.67,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0
56964,0,0,0.72,-0.19,1.04,1.86,0,1.55,0.51,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0
56969,203.97,78.34,78.34,-10,1.0165,244.8,1,204,91.99,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0
56970,203.97,78.34,78.34,-10,1.0048,244.8,1,204,51.6,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0
56973,31,-1.52,11.9,-1.52,1.04,37.2,1,31,3.81,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
56979,2,0.93,0.93,-0.24,1.045,2.4,1,2,0.99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56979,2,0.93,0.93,-0.24,1.045,2.4,1,2,0.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56980,2,-0.24,0.93,-0.24,1.04,2.4,1,2,0.51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56981,2,-0.24,0.93,-0.24,1.04,2.4,1,2,0.22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56986,13.3,-1.48,6.77,-1.48,1.038,15.96,1,13.3,3.85,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0
56992,1.73,-0.21,0.81,-0.21,1.038,2.08,1,1.73,0.73,0,0,0,0,0,0,0,0,0,0,1.7333,0,0,0,0
56993,1.73,-0.21,0.81,-0.21,1.038,2.08,1,1.73,0.77,0,0,0,0,0,0,0,0,0,0,1.7333,0,0,0,0
56993,1.73,-0.21,0.81,-0.21,1.038,2.08,1,1.73,0.6,0,0,0,0,0,0,0,0,0,0,1.7333,0,0,0,0
56994,1.73,-0.21,0.81,-0.21,1.038,2.08,1,1.73,0.62,0,0,0,0,0,0,0,0,0,0,1.7333,0,0,0,0
56994,1.73,-0.21,0.81,-0.21,1.038,2.08,1,1.73,0.42,0,0,0,0,0,0,0,0,0,0,1.7333,0,0,0,0
56995,1.73,-0.21,0.81,-0.21,1.038,2.08,1,1.73,0.86,0,0,0,0,0,0,0,0,0,0,1.7333,0,0,0,0
56999,6.92,-0.77,3.52,-0.77,1.04,8.3,1,6.92,2.02,0,0,0,0,0,0,0,0,0,0,6.9167,0,0,0,0
57000,6.92,3.52,3.52,-0.77,1.042,8.3,1,6.92,0.9,0,0,0,0,0,0,0,0,0,0,6.9167,0,0,0,0
57000,6.92,3.52,3.52,-0.77,1.042,8.3,1,6.92,2.15,0,0,0,0,0,0,0,0,0,0,6.9167,0,0,0,0
57000,6.92,3.52,3.52,-0.77,1.042,8.3,1,6.92,2.54,0,0,0,0,0,0,0,0,0,0,6.9167,0,0,0,0
57000,6.92,3.52,3.52,-0.77,1.042,8.3,1,6.92,2.5,0,0,0,0,0,0,0,0,0,0,6.9167,0,0,0,0
57000,6.92,3.52,3.52,-0.77,1.042,8.3,1,6.92,2.87,0,0,0,0,0,0,0,0,0,0,6.9167,0,0,0,0
57007,61.99,28.89,28.89,-7.56,1.04,74.4,1,62,8.12,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
57010,2,-0.24,0.93,-0.24,1.0425,2.4,1,2,0.53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
57010,2,-0.24,0.93,-0.24,1.0425,2.4,1,2,0.35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
57010,2,-0.24,0.93,-0.24,1.0425,2.4,1,2,0.75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
57010,2,-0.24,0.93,-0.24,1.0425,2.4,1,2,0.25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
57015,203.85,105.9,278.37,-72.88,1.0616,716.82,1,597.35,203.76,0,0,0,0,0,0,0,0,0,0,597.35,0,0,0,0
57016,183.3,105.9,278.37,-72.88,1.0591,716.82,1,597.35,183.21,0,0,0,0,0,0,0,0,0,0,597.35,0,0,0,0
57017,292,105.9,278.37,-72.88,1.0564,716.82,1,597.35,291.91,0,0,0,0,0,0,0,0,0,0,597.35,0,0,0,0
57018,235.43,105.9,278.37,-72.88,1.0575,716.82,1,597.35,235.34,0,0,0,0,0,0,0,0,0,0,597.35,0,0,0,0
58195,20.16,-2.24,10.26,-2.24,1.036,24.2,1,20.17,8.4,0,0,0,0,0,0,0,0,0,0,20.1667,0,0,0,0
58195,20.16,-2.24,10.26,-2.24,1.036,24.2,1,20.17,3.72,0,0,0,0,0,0,0,0,0,0,20.1667,0,0,0,0
58196,20.16,-2.24,10.26,-2.24,1.038,24.2,1,20.17,3.1,0,0,0,0,0,0,0,0,0,0,20.1667,0,0,0,0
58200,38.33,8.79,17.86,-4.68,1.042,46,1,38.33,12.28,0,0,0,0,0,0,0,0,0,0,38.3333,0,0,0,0
58200,38.33,8.79,17.86,-4.68,1.042,46,1,38.33,17.82,0,0,0,0,0,0,0,0,0,0,38.3333,0,0,0,0
58200,38.33,8.79,17.86,-4.68,1.042,46,1,38.33,8.47,0,0,0,0,0,0,0,0,0,0,38.3333,0,0,0,0
58204,73.99,37.67,37.67,-8.21,1.0525,88.8,1,74,16.96,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
58209,0,0,382.12,-100.04,1.043,984,0,820,347.36,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0
58210,107.44,-64.44,382.12,-100.04,1.0279,984,1,820,107.32,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0
58213,0,0,19.97,-2.55,1.04,62.4,0,52,20.58,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
58221,60.99,24.69,31.05,-6.77,1.048,73.2,1,61,17.91,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
58222,60.99,25.73,31.05,-6.77,1.048,73.2,1,61,11.52,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
58223,60.99,16.79,31.05,-6.77,1.048,73.2,1,61,7.99,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
58224,60.99,18.13,31.05,-6.77,1.048,73.2,1,61,14.39,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
58227,5,-0.72,1.06,-0.72,1.038,6,1,5,1.69,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
58231,116.98,59.55,59.55,-12.99,1.0255,140.4,1,117,34.21,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0
58232,116.98,59.55,59.55,-12.99,1.023,140.4,1,117,42.94,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0
58233,116.98,59.55,59.55,-12.99,1.023,140.4,1,117,14.26,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0
58240,58.89,29.98,29.98,-6.54,1.0695,70.68,1,58.9,26.25,0,0,0,0,0,0,0,0,0,0,58.9,0,0,0,0
58241,58.89,29.98,29.98,-6.54,1.072,70.68,1,58.9,14.72,0,0,0,0,0,0,0,0,0,0,58.9,0,0,0,0
58245,0,0,0.92,-0.24,1.04,2.36,0,1.97,0.2,0,0,0,0,0,0,0,0,0,0,1.9667,0,0,0,0
58246,0,0,0.92,-0.24,1.04,2.36,0,1.97,0.86,0,0,0,0,0,0,0,0,0,0,1.9667,0,0,0,0
58246,0,0,0.92,-0.24,1.04,2.36,0,1.97,0.26,0,0,0,0,0,0,0,0,0,0,1.9667,0,0,0,0
58252,157.78,-17.52,80.32,-17.52,1.0504,189.36,1,157.8,24.71,0,0,0,0,0,0,0,0,0,0,157.8,0,0,0,0
58253,157.78,43.92,80.32,-17.52,1.057,189.36,1,157.8,55.16,0,0,0,0,0,0,0,0,0,0,157.8,0,0,0,0
58254,0,0,0.68,-0.15,1.04,1.6,0,1.33,0.15,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0
58254,0,0,0.68,-0.15,1.04,1.6,0,1.33,0.31,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0
58255,0,0,0.68,-0.15,1.04,1.6,0,1.33,0.24,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0
58261,209.97,32.53,106.89,-23.31,1.0431,252,1,210,73.57,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0
58262,209.97,32.53,106.89,-23.31,1.0435,252,1,210,38.07,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0
58263,209.97,32.53,106.89,-23.31,1.0431,252,1,210,47.87,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0
58266,0,0,0.75,-0.2,1.04,1.92,0,1.6,0.67,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
58266,0,0,0.75,-0.2,1.04,1.92,0,1.6,0.68,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
58266,0,0,0.75,-0.2,1.04,1.92,0,1.6,0.19,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
58266,0,0,0.75,-0.2,1.04,1.92,0,1.6,0.63,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
58273,94.74,48.23,48.23,-10.52,1.0205,113.7,1,94.75,40.49,0,0,0,0,0,0,0,0,0,0,94.75,0,0,0,0
58274,94.74,48.23,48.23,-10.52,1.0205,113.7,1,94.75,19.54,0,0,0,0,0,0,0,0,0,0,94.75,0,0,0,0
58275,94.74,48.23,48.23,-10.52,1.0205,113.7,1,94.75,13.83,0,0,0,0,0,0,0,0,0,0,94.75,0,0,0,0
58276,94.74,48.23,48.23,-10.52,1.0205,113.7,1,94.75,44.88,0,0,0,0,0,0,0,0,0,0,94.75,0,0,0,0
58279,4,1.54,1.54,-0.2,1.04,4.8,1,4,1.89,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
58279,4,1.54,1.54,-0.2,1.04,4.8,1,4,1.97,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
58279,4,1.54,1.54,-0.2,1.04,4.8,1,4,0.97,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
58279,0,0,1.54,-0.2,1.04,4.8,0,4,1.28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
58281,2.8,0,0,0,1.04,3.36,1,2.8,0.69,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
58281,0,0,0,0,1.04,5.88,0,4.9,1.44,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0
58284,0,0,0.93,-0.24,1.04,2.4,0,2,0.33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58285,0,0,0.93,-0.24,1.04,2.4,0,2,0.47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58287,0,0,0.93,-0.24,1.04,2.4,0,2,0.41,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58287,0,0,0.93,-0.24,1.04,2.4,0,2,0.71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58288,2,-0.24,0.93,-0.24,1.026,2.4,1,2,0.49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58296,174.64,81.39,81.39,-21.31,1.0185,209.6,1,174.67,73.17,0,0,0,0,0,0,0,0,0,0,174.6667,0,0,0,0
58297,174.64,81.39,81.39,-21.31,1.0185,209.6,1,174.67,52.88,0,0,0,0,0,0,0,0,0,0,174.6667,0,0,0,0
58298,174.64,81.39,81.39,-21.31,1.0185,209.6,1,174.67,36.4,0,0,0,0,0,0,0,0,0,0,174.6667,0,0,0,0
58301,0,0,10.74,-7.26,1.04,60.48,0,50.4,17.3,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0
58306,18,1.27,8.39,-2.2,1.04,21.6,1,18,4.8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
58307,18,1.27,8.39,-2.2,1.04,21.6,1,18,2.64,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
58310,84.99,-9.44,43.26,-9.44,1.0425,102,1,85,37.5,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
58319,89.99,41.94,41.94,-10.98,1.049,108,1,90,38.17,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
58323,18.9,-2.31,8.81,-2.31,1.01,22.68,1,18.9,5.24,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0
58323,18.9,-2.31,8.81,-2.31,1.01,22.68,1,18.9,7.97,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0
58328,107.09,36.35,54.51,-11.89,1.0345,128.52,1,107.1,34.93,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,0
58329,107.09,21.89,54.51,-11.89,1.0345,128.52,1,107.1,14.32,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,0
58330,107.09,20.51,54.51,-11.89,1.0345,128.52,1,107.1,11.42,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,0
58334,1.45,-0.18,0.68,-0.18,1.04,1.74,1,1.45,0.7,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
58334,0,0,0.68,-0.18,1.04,1.74,0,1.45,0.41,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
58335,0,0,0.68,-0.18,1.04,1.74,0,1.45,0.39,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
58335,0,0,0.68,-0.18,1.04,1.74,0,1.45,0.26,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
58336,0,0,0.68,-0.18,1.04,1.74,0,1.45,0.36,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
58337,0,0,0.68,-0.18,1.04,1.74,0,1.45,0.32,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0
58340,1.24,-0.15,0.58,-0.15,1.04,1.49,1,1.24,0.53,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0
58340,1.24,-0.15,0.58,-0.15,1.04,1.49,1,1.24,0.3,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0
58340,1.24,-0.15,0.58,-0.15,1.04,1.49,1,1.24,0.23,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0
58340,1.24,-0.15,0.58,-0.15,1.04,1.49,1,1.24,0.37,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0
58341,0.3,-0.04,0.14,-0.04,1.04,0.36,1,0.3,0.08,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
58342,1.24,-0.15,0.58,-0.15,1.04,1.49,1,1.24,0.23,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0
58351,189.14,96.29,96.29,-21,1.0285,227,1,189.17,39.09,0,0,0,0,0,0,0,0,0,0,189.1667,0,0,0,0
58352,189.14,96.29,96.29,-21,1.0141,227,1,189.17,53.03,0,0,0,0,0,0,0,0,0,0,189.1667,0,0,0,0
58353,189.14,96.29,96.29,-21,1.015,227,1,189.17,55.95,0,0,0,0,0,0,0,0,0,0,189.1667,0,0,0,0
58356,1,0.47,0.47,-0.12,1.042,1.2,1,1,0.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58356,1,0.47,0.47,-0.12,1.042,1.2,1,1,0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58356,1,0.47,0.47,-0.12,1.042,1.2,1,1,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58356,2,0.93,0.93,-0.24,1.042,2.4,1,2,0.53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58356,2.32,1.08,1.08,-0.28,1.042,2.78,1,2.32,0.73,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0
58356,2.32,1.08,1.08,-0.28,1.042,2.78,1,2.32,0.81,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0
58356,2.32,1.08,1.08,-0.28,1.042,2.78,1,2.32,0.59,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0
58356,2.32,1.08,1.08,-0.28,1.042,2.78,1,2.32,1.05,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0
58356,2.32,1.08,1.08,-0.28,1.042,2.78,1,2.32,0.41,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0
58363,0,0,3.55,-0.77,1.038,8.36,0,6.97,1.78,0,0,0,0,0,0,0,0,0,0,6.9667,0,0,0,0
58363,6.97,1.47,3.55,-0.77,1.038,8.36,1,6.97,1.09,0,0,0,0,0,0,0,0,0,0,6.9667,0,0,0,0
58364,6.97,3.55,3.55,-0.77,1.043,8.36,1,6.97,2.51,0,0,0,0,0,0,0,0,0,0,6.9667,0,0,0,0
58364,6.97,3.55,3.55,-0.77,1.043,8.36,1,6.97,1.64,0,0,0,0,0,0,0,0,0,0,6.9667,0,0,0,0
58365,6.97,3.55,3.55,-0.77,1.043,8.36,1,6.97,1.9,0,0,0,0,0,0,0,0,0,0,6.9667,0,0,0,0
58365,6.97,3.55,3.55,-0.77,1.043,8.36,1,6.97,3.28,0,0,0,0,0,0,0,0,0,0,6.9667,0,0,0,0
58370,50.39,-7.26,10.74,-7.26,1.0305,60.48,1,50.4,17.42,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0
58375,54.49,27.74,27.74,-6.05,1.0625,65.4,1,54.5,8.12,0,0,0,0,0,0,0,0,0,0,54.5,0,0,0,0
58376,54.49,27.74,27.74,-6.05,1.065,65.4,1,54.5,13.73,0,0,0,0,0,0,0,0,0,0,54.5,0,0,0,0
58381,98.74,17.27,50.26,-10.96,1.049,118.5,1,98.75,26.17,0,0,0,0,0,0,0,0,0,0,98.75,0,0,0,0
58382,98.74,18.7,50.26,-10.96,1.049,118.5,1,98.75,15.21,0,0,0,0,0,0,0,0,0,0,98.75,0,0,0,0
58388,26.6,-3.25,12.4,-3.25,1.016,31.92,1,26.6,11.8,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
58388,26.6,-3.25,12.4,-3.25,1.016,31.92,1,26.6,9.26,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
58392,22,-0.49,10.25,-2.68,1.0505,26.4,1,22,8.94,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
58399,122.98,-13.57,62.61,-13.65,1.0345,147.6,1,123,18.35,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0
58405,212.77,76.68,99.16,-25.96,1.0283,255.36,1,212.8,58.26,0,0,0,0,0,0,0,0,0,0,212.8,0,0,0,0
58410,2.33,-0.28,1.09,-0.28,1.0495,2.8,1,2.33,0.36,0,0,0,0,0,0,0,0,0,0,2.3333,0,0,0,0
58410,2.33,-0.28,1.09,-0.28,1.0495,2.8,1,2.33,1.16,0,0,0,0,0,0,0,0,0,0,2.3333,0,0,0,0
58411,2.33,-0.28,1.09,-0.28,1.047,2.8,1,2.33,1.12,0,0,0,0,0,0,0,0,0,0,2.3333,0,0,0,0
58411,2.33,-0.28,1.09,-0.28,1.047,2.8,1,2.33,0.68,0,0,0,0,0,0,0,0,0,0,2.3333,0,0,0,0
58412,2.33,-0.28,1.09,-0.28,1.049,2.8,1,2.33,1.11,0,0,0,0,0,0,0,0,0,0,2.3333,0,0,0,0
58413,2.33,-0.28,1.09,-0.28,1.04,2.8,1,2.33,0.97,0,0,0,0,0,0,0,0,0,0,2.3333,0,0,0,0
58416,2,-0.24,0.93,-0.24,1.04,2.4,1,2,0.88,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58417,2,-0.24,0.93,-0.24,1.04,2.4,1,2,0.34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58417,2,-0.24,0.93,-0.24,1.04,2.4,1,2,0.35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58417,2,-0.24,0.93,-0.24,1.04,2.4,1,2,0.94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58422,76.99,34.26,39.19,-8.55,1.029,92.4,1,77,28.15,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
58423,76.99,28.8,39.19,-8.55,1.024,92.4,1,77,24.51,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
58426,0,0,10.72,-2.81,1.04,27.6,0,23,6.3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
58426,0,0,10.72,-2.81,1.04,27.6,0,23,10.71,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
58430,80.99,37.75,37.75,-9.88,1.06,97.2,1,81,8.85,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
58431,80.99,37.75,37.75,-9.88,1.06,97.2,1,81,20.69,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
58432,80.99,37.75,37.75,-9.88,1.06,97.2,1,81,19.03,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
58433,80.99,37.75,37.75,-9.88,1.0625,97.2,1,81,22.9,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
58434,80.99,37.75,37.75,-9.88,1.06,97.2,1,81,30.48,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
58435,80.99,37.75,37.75,-9.88,1.06,97.2,1,81,39.31,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
58439,246.97,35.78,115.1,-30.13,1.048,296.4,1,247,32.06,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0
58440,0,0,115.1,-30.13,1.038,296.4,0,247,89.86,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0
58445,21.5,0.17,10.94,-2.39,1.045,25.8,1,21.5,2.28,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0
58445,21.5,0.17,10.94,-2.39,1.045,25.8,1,21.5,4.46,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0
58449,19,8.85,8.85,-2.32,1.044,22.8,1,19,5.88,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
58449,19,8.85,8.85,-2.32,1.044,22.8,1,19,3.07,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
58458,160.98,67.59,81.95,-17.87,1.0155,193.2,1,161,22.99,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0
58459,160.98,81.08,81.95,-17.87,1.018,193.2,1,161,38.53,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0
58464,0,0,10.33,-1.32,1.04,32.28,0,26.9,3.72,0,0,0,0,0,0,0,0,0,0,26.9,0,0,0,0
58464,0,0,10.33,-1.32,1.04,32.28,0,26.9,5.4,0,0,0,0,0,0,0,0,0,0,26.9,0,0,0,0
58465,26.9,0.34,10.33,-1.32,1.0405,32.28,1,26.9,7.77,0,0,0,0,0,0,0,0,0,0,26.9,0,0,0,0
58466,0,0,10.33,-1.32,1.0125,32.28,0,26.9,5.43,0,0,0,0,0,0,0,0,0,0,26.9,0,0,0,0
58466,26.9,10.33,10.33,-1.32,1.0125,32.28,1,26.9,6.05,0,0,0,0,0,0,0,0,0,0,26.9,0,0,0,0
58467,26.9,0.14,10.33,-1.32,1.0405,32.28,1,26.9,5.8,0,0,0,0,0,0,0,0,0,0,26.9,0,0,0,0
58468,0,0,0.58,-0.07,1.0125,1.8,0,1.5,0.66,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
58468,1.5,0.58,0.58,-0.07,1.0125,1.8,1,1.5,0.65,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
58472,6.3,-0.7,3.21,-0.7,1.0085,7.56,1,6.3,1.21,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0
58472,6.3,-0.7,3.21,-0.7,1.0085,7.56,1,6.3,0.88,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0
58479,49.99,19.2,19.2,-2.45,1.043,60,1,50,18.98,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
58480,49.99,19.2,19.2,-2.45,1.043,60,1,50,16.31,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
58481,49.99,19.2,19.2,-2.45,1.043,60,1,50,19.31,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
58482,49.99,19.2,19.2,-2.45,1.043,60,1,50,8.85,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
58487,188.49,51.47,276.94,-72.5,1.0502,713.16,1,594.3,86.98,0,0,0,0,0,0,0,0,0,0,594.3,0,0,0,0
58495,0,0,31.1,-21.02,1.04,175.2,0,146,58.39,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0
